GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS526850028	2021-03-18 21:08:08.073181	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Broad St., Lisman, AL	L6018979	P	32.1709265	-88.2844591	2017-08-20	09:40:00	obsr172983	S38751996	Traveling	P22	EBIRD	23	2.253		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848722	2021-03-18 21:08:08.073181	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526851850	2017-08-21 15:43:50	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Saltwell Road,NW of Butler	L6201979	P	32.1345567	-88.2589889	2017-08-20	10:09:00	obsr172983	S38752125	Traveling	P22	EBIRD	22	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525560883	2017-08-15 11:46:29	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Souwilpa Road (unpaved portion)	L6184360	P	31.8166052	-88.3493042	2017-08-13	13:35:00	obsr172983	S38656501	Traveling	P22	EBIRD	44	4.667		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603979	2021-03-24 07:41:12.632975	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857107	2017-08-21 16:06:21	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557471	2017-08-15 11:29:06	16800	species	avibase-082D833C	Eastern Kingbird	Tyrannus tyrannus				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526846769	2017-08-21 15:20:57	32474	species	avibase-27410227	Eastern Meadowlark	Sturnella magna				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Jachin, junction of Alabama Highway 17 and Choctaw Co Rd 156	L6018888	P	32.2298650	-88.1679654	2017-08-20	07:39:00	obsr172983	S38751716	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527138608	2021-04-01 01:27:56.862435	32327	species	avibase-6090278A	Eastern Towhee	Pipilo erythrophthalmus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-08-20	14:49:00	obsr172983	S38775763	Traveling	P22	EBIRD	78	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603982	2021-03-24 07:41:12.632975	32327	species	avibase-6090278A	Eastern Towhee	Pipilo erythrophthalmus				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848724	2021-03-18 21:08:08.073181	32327	species	avibase-6090278A	Eastern Towhee	Pipilo erythrophthalmus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557489	2017-08-15 11:29:06	32327	species	avibase-6090278A	Eastern Towhee	Pipilo erythrophthalmus				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523604801	2017-08-06 14:36:58	16241	species	avibase-9891BF73	Eastern Wood-Pewee	Contopus virens				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Christopher Chapel Road, Jachin	L5962192	P	32.2449656	-88.1881356	2017-08-04	16:02:00	obsr172983	S38509931	Traveling	P22	EBIRD	19	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848729	2021-03-18 21:08:08.073181	26890	species	avibase-94A44032	European Starling	Sturnus vulgaris			N	4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526850026	2021-03-18 21:08:08.073181	26890	species	avibase-94A44032	European Starling	Sturnus vulgaris			N	23					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Broad St., Lisman, AL	L6018979	P	32.1709265	-88.2844591	2017-08-20	09:40:00	obsr172983	S38751996	Traveling	P22	EBIRD	23	2.253		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857112	2017-08-21 16:06:21	20776	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601232	2018-08-06 16:08:59	20776	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526850030	2021-03-18 21:08:08.073181	7168	species	avibase-93694BB5	Great Blue Heron	Ardea herodias				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Broad St., Lisman, AL	L6018979	P	32.1709265	-88.2844591	2017-08-20	09:40:00	obsr172983	S38751996	Traveling	P22	EBIRD	23	2.253		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527138607	2021-04-01 01:27:56.862435	7168	species	avibase-93694BB5	Great Blue Heron	Ardea herodias				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-08-20	14:49:00	obsr172983	S38775763	Traveling	P22	EBIRD	78	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601220	2018-08-06 16:08:59	7168	species	avibase-93694BB5	Great Blue Heron	Ardea herodias				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527441068	2017-08-24 13:56:25	7168	species	avibase-93694BB5	Great Blue Heron	Ardea herodias				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Big Tallawampa Creek	L6210472	P	31.8605373	-88.1608844	2017-08-23	07:15:00	obsr172983	S38799604	Traveling	P22	EBIRD	208	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603976	2021-03-24 07:41:12.632975	16665	species	avibase-8D6D5F2B	Great Crested Flycatcher	Myiarchus crinitus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557480	2017-08-15 11:29:06	7200	species	avibase-49D9148A	Great Egret	Ardea alba				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857103	2017-08-21 16:06:21	7200	species	avibase-49D9148A	Great Egret	Ardea alba				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526850032	2021-03-18 21:08:08.073181	7200	species	avibase-49D9148A	Great Egret	Ardea alba				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Broad St., Lisman, AL	L6018979	P	32.1709265	-88.2844591	2017-08-20	09:40:00	obsr172983	S38751996	Traveling	P22	EBIRD	23	2.253		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601233	2018-08-06 16:08:59	7200	species	avibase-49D9148A	Great Egret	Ardea alba				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527441076	2017-08-24 13:56:25	7200	species	avibase-49D9148A	Great Egret	Ardea alba				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Big Tallawampa Creek	L6210472	P	31.8605373	-88.1608844	2017-08-23	07:15:00	obsr172983	S38799604	Traveling	P22	EBIRD	208	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848745	2021-03-18 21:08:08.073181	7200	species	avibase-49D9148A	Great Egret	Ardea alba				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527138613	2021-04-01 01:27:56.862435	7200	species	avibase-49D9148A	Great Egret	Ardea alba				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-08-20	14:49:00	obsr172983	S38775763	Traveling	P22	EBIRD	78	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848730	2021-03-18 21:08:08.073181	7261	species	avibase-86D45B8F	Green Heron	Butorides virescens				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527441069	2017-08-24 13:56:25	7261	species	avibase-86D45B8F	Green Heron	Butorides virescens				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Big Tallawampa Creek	L6210472	P	31.8605373	-88.1608844	2017-08-23	07:15:00	obsr172983	S38799604	Traveling	P22	EBIRD	208	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857108	2017-08-21 16:06:21	7261	species	avibase-86D45B8F	Green Heron	Butorides virescens				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603984	2021-03-24 07:41:12.632975	31253	species	avibase-89431E9F	House Finch	Haemorhous mexicanus			N	6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527138601	2021-04-01 01:27:56.862435	31253	species	avibase-89431E9F	House Finch	Haemorhous mexicanus			N	6					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-08-20	14:49:00	obsr172983	S38775763	Traveling	P22	EBIRD	78	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557485	2017-08-15 11:29:06	33474	species	avibase-043F337A	Indigo Bunting	Passerina cyanea				5					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857109	2017-08-21 16:06:21	33474	species	avibase-043F337A	Indigo Bunting	Passerina cyanea				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848736	2021-03-18 21:08:08.073181	33474	species	avibase-043F337A	Indigo Bunting	Passerina cyanea				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603987	2021-03-24 07:41:12.632975	33474	species	avibase-043F337A	Indigo Bunting	Passerina cyanea				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857106	2017-08-21 16:06:21	32906	species	avibase-8C105C3C	Kentucky Warbler	Geothlypis formosa				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601237	2018-08-06 16:08:59	5793	species	avibase-BCF9A19A	Killdeer	Charadrius vociferus				7					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857104	2017-08-21 16:06:21	7233	species	avibase-11512CF4	Little Blue Heron	Egretta caerulea				8					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601235	2018-08-06 16:08:59	7233	species	avibase-11512CF4	Little Blue Heron	Egretta caerulea				8					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557491	2017-08-15 11:29:06	7233	species	avibase-11512CF4	Little Blue Heron	Egretta caerulea				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848742	2021-03-18 21:08:08.073181	7233	species	avibase-11512CF4	Little Blue Heron	Egretta caerulea				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527441073	2017-08-24 13:56:25	7233	species	avibase-11512CF4	Little Blue Heron	Egretta caerulea				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Big Tallawampa Creek	L6210472	P	31.8605373	-88.1608844	2017-08-23	07:15:00	obsr172983	S38799604	Traveling	P22	EBIRD	208	4.023		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526850024	2021-03-18 21:08:08.073181	20282	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Broad St., Lisman, AL	L6018979	P	32.1709265	-88.2844591	2017-08-20	09:40:00	obsr172983	S38751996	Traveling	P22	EBIRD	23	2.253		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848737	2021-03-18 21:08:08.073181	20282	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525560884	2017-08-15 11:46:29	20282	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Souwilpa Road (unpaved portion)	L6184360	P	31.8166052	-88.3493042	2017-08-13	13:35:00	obsr172983	S38656501	Traveling	P22	EBIRD	44	4.667		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557481	2017-08-15 11:29:06	20282	species	avibase-36171C2B	Loggerhead Shrike	Lanius ludovicianus				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557494	2017-08-15 11:29:06	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				18					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603981	2021-03-24 07:41:12.632975	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				5					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848732	2021-03-18 21:08:08.073181	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857105	2017-08-21 16:06:21	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523604803	2017-08-06 14:36:58	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Christopher Chapel Road, Jachin	L5962192	P	32.2449656	-88.1881356	2017-08-04	16:02:00	obsr172983	S38509931	Traveling	P22	EBIRD	19	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601225	2018-08-06 16:08:59	7709	species	avibase-ACFC8EB6	Mississippi Kite	Ictinia mississippiensis				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523604804	2017-08-06 14:36:58	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				1					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Christopher Chapel Road, Jachin	L5962192	P	32.2449656	-88.1881356	2017-08-04	16:02:00	obsr172983	S38509931	Traveling	P22	EBIRD	19	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523601221	2018-08-06 16:08:59	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-04	10:50:00	obsr172983	S38509674	Traveling	P22	EBIRD	135	5.633		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526848746	2021-03-18 21:08:08.073181	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				3					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-20	07:42:00	obsr172983	S38751901	Traveling	P22	EBIRD	99	1.287		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS526857110	2017-08-21 16:06:21	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Wildlife Road Choctaw National Wildlife Refuge	L5829634	P	31.8520259	-88.1628585	2017-08-20	12:15:00	obsr172983	S38752562	Traveling	P22	EBIRD	131	6.437		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525560890	2017-08-15 11:46:29	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Souwilpa Road (unpaved portion)	L6184360	P	31.8166052	-88.3493042	2017-08-13	13:35:00	obsr172983	S38656501	Traveling	P22	EBIRD	44	4.667		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS527138604	2021-04-01 01:27:56.862435	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Lock Road (Coffeeville Lock and Dam)	L5946075	P	31.7517078	-88.1305647	2017-08-20	14:49:00	obsr172983	S38775763	Traveling	P22	EBIRD	78	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS525557492	2017-08-15 11:29:06	2369	species	avibase-00124D98	Mourning Dove	Zenaida macroura				4					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-13	09:40:00	obsr172983	S38656196	Traveling	P22	EBIRD	76	1.127		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS523603990	2021-03-24 07:41:12.632975	933	species	avibase-91CCBC71	Northern Bobwhite	Colinus virginianus				2					United States	US	Alabama	US-AL	Choctaw	US-AL-023		27			Mango Road, Jachin	L5962227	P	32.2433323	-88.1960750	2017-08-04	14:45:00	obsr172983	S38509876	Traveling	P22	EBIRD	76	1.207		2	1		0	1	0				
